trade_id,forecast_id,opened_utc,ticker,structure,expiry,dte_at_entry,long_strike,short_strike,entry_debit,entry_mid,contracts,capital_at_risk,model_prob_profit,model_ev,model_log_growth,tp_level,sl_level,time_stop_date,status,closed_utc,exit_credit,exit_reason,pnl,return_pct,override,override_reason,earnings_trade,model_version,shadow
a962ff98-4a15-45f4-9509-b493767d2cb7,c5c5fc70-ff8b-41af-bd6c-7714d029fa6e,2026-09-07T23:49:07+00:00,TSLA,call_debit_spread,2026-09-25,18,355.0,375.0,7.049999999999999,6.974999999999999,1,0.0,0.4024,0.16856763651403514,-0.26961534377290974,14.099999999999998,3.5249999999999995,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
2e3b61e3-ec98-4e8e-8fcf-e805f324e529,55117489-cbfa-4a29-be40-173a98372c56,2026-09-07T23:49:09+00:00,AMD,call_debit_spread,2026-09-25,18,480.0,520.0,13.27,12.849999999999998,1,0.0,0.3744,-0.2513255932409033,-0.3200252733393745,26.54,6.635,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
7aeda7dc-c6af-4360-85f8-4f4c3cc9e3d7,4be7ba81-a917-4c29-97f0-4376f869dbf4,2026-09-07T23:49:11+00:00,AVGO,call_debit_spread,2026-09-25,18,360.0,390.0,8.36,8.225000000000001,1,0.0,0.387575,0.3530268752767846,-0.2906200157557774,16.72,4.18,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
c11245da-98b3-4afc-a026-e80f4b5f4868,4f4b0af9-8ccf-4809-b17a-16a0a9510fa2,2026-09-07T23:49:16+00:00,PLTR,call_debit_spread,2026-09-25,18,175.0,190.0,4.874,4.79,1,0.0,0.383175,0.023970400858706865,-0.3010309559375725,9.748,2.437,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
a294bf59-41c2-4fe6-84b8-8d730a610415,c286d4a6-e5bc-43ff-abc0-aa44d0d10cc2,2026-09-07T23:49:20+00:00,UBER,call_debit_spread,2026-09-25,18,76.0,82.0,1.8979999999999997,1.8050000000000002,1,0.0,0.353225,-0.12988771985222466,-0.36707941456049187,3.7959999999999994,0.9489999999999998,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
f02183cb-9081-4c80-8b5c-6c1ac998b9da,a8453f06-1824-4d8a-8da2-62439426ef34,2026-09-07T23:49:28+00:00,XLF,call_debit_spread,2026-09-30,23,58.0,63.0,1.184,0.9949999999999999,1,0.0,0.2316,-0.350543423618846,-0.6597101627833631,2.368,0.592,2026-09-28,open,,,,,,false,,false,mc_path_v2,true
